# International Business Machines Corporation [IBM]
# Collected By: Andy Pavlo http://www.cs.brown.edu/~pavlo/
# DATE PRICE OPEN LOW HIGH
1970-11-10,299.000,33600,0.000,0.000,0.000
1970-11-11,297.250,39900,0.000,0.000,0.000
1970-11-12,297.125,38400,0.000,0.000,0.000
1970-11-13,293.125,33800,0.000,0.000,0.000
1970-11-16,293.250,39000,0.000,0.000,0.000
1970-11-17,292.880,20000,0.000,0.000,0.000
1970-11-18,290.500,30500,0.000,0.000,0.000
1970-11-19,291.000,25100,0.000,0.000,0.000
1970-11-20,296.500,27200,0.000,0.000,0.000
1970-11-23,299.000,44800,0.000,0.000,0.000
1970-11-24,300.000,38700,0.000,0.000,0.000
1970-11-25,299.000,47100,0.000,0.000,0.000
1970-11-26,299.000,0,0.000,0.000,0.000
1970-11-27,308.500,50100,0.000,0.000,0.000
1970-11-30,307.250,45500,0.000,0.000,0.000
1970-12-01,308.000,42100,0.000,0.000,0.000
1970-12-02,314.000,56800,0.000,0.000,0.000
1970-12-03,311.500,52800,0.000,0.000,0.000
1970-12-04,311.750,40500,0.000,0.000,0.000
1970-12-07,316.000,36300,0.000,0.000,0.000
1970-12-08,316.250,48100,0.000,0.000,0.000
1970-12-09,317.250,38000,0.000,0.000,0.000
1970-12-10,317.500,34900,0.000,0.000,0.000
1970-12-11,317.000,30600,0.000,0.000,0.000
1970-12-14,310.750,33200,0.000,0.000,0.000
1970-12-15,311.000,29700,0.000,0.000,0.000
1970-12-16,313.000,24600,0.000,0.000,0.000
1970-12-17,313.000,28300,0.000,0.000,0.000
1970-12-18,315.500,30300,0.000,0.000,0.000
1970-12-21,317.250,25100,0.000,0.000,0.000
1970-12-22,316.000,34300,0.000,0.000,0.000
1970-12-23,312.500,72900,0.000,0.000,0.000
1970-12-24,315.000,31800,0.000,0.000,0.000
1970-12-28,318.500,19500,0.000,0.000,0.000
1970-12-29,320.250,35500,0.000,0.000,0.000
1970-12-30,319.500,21400,0.000,0.000,0.000
1970-12-31,317.750,26300,0.000,0.000,0.000
1971-01-04,313.000,26900,0.000,0.000,0.000
1971-01-05,316.250,28200,0.000,0.000,0.000
1971-01-06,318.000,24400,0.000,0.000,0.000
1971-01-07,316.250,27700,0.000,0.000,0.000
1971-01-08,314.500,28600,0.000,0.000,0.000
1971-01-11,312.500,49200,0.000,0.000,0.000
1971-01-12,315.750,32300,0.000,0.000,0.000
1971-01-13,315.630,45000,0.000,0.000,0.000
1971-01-14,314.500,31500,0.000,0.000,0.000
1971-01-15,310.000,36000,0.000,0.000,0.000
1971-01-18,311.750,26800,0.000,0.000,0.000
1971-01-19,312.750,31900,0.000,0.000,0.000
1971-01-20,314.750,21100,0.000,0.000,0.000
1971-01-21,315.500,27400,0.000,0.000,0.000
1971-01-22,316.500,40700,0.000,0.000,0.000
1971-01-25,321.750,53500,0.000,0.000,0.000
1971-01-26,326.000,48700,0.000,0.000,0.000
1971-01-27,322.500,46000,0.000,0.000,0.000
1971-01-28,317.500,35600,0.000,0.000,0.000
1971-01-29,325.500,34000,0.000,0.000,0.000
1971-02-01,327.250,30700,0.000,0.000,0.000
1971-02-02,327.750,36700,0.000,0.000,0.000
1971-02-03,328.625,23200,0.000,0.000,0.000
1971-02-04,330.500,29700,0.000,0.000,0.000
1971-02-05,336.500,39200,0.000,0.000,0.000
1971-02-08,340.750,34400,0.000,0.000,0.000
1971-02-09,338.500,32200,0.000,0.000,0.000
1971-02-10,337.250,31000,0.000,0.000,0.000
1971-02-11,338.750,27700,0.000,0.000,0.000
1971-02-12,339.500,18300,0.000,0.000,0.000
1971-02-16,341.630,32700,0.000,0.000,0.000
1971-02-17,336.500,31200,0.000,0.000,0.000
1971-02-18,329.250,39300,0.000,0.000,0.000
1971-02-19,328.250,33100,0.000,0.000,0.000
1971-02-22,330.500,26200,0.000,0.000,0.000
1971-02-23,335.250,18300,0.000,0.000,0.000
1971-02-24,338.250,23200,0.000,0.000,0.000
1971-02-25,334.000,24100,0.000,0.000,0.000
1971-02-26,336.500,27000,0.000,0.000,0.000
1971-03-01,339.000,22700,0.000,0.000,0.000
1971-03-02,338.000,21400,0.000,0.000,0.000
1971-03-03,337.250,18200,0.000,0.000,0.000
1971-03-04,340.750,28700,0.000,0.000,0.000
1971-03-05,345.500,33100,0.000,0.000,0.000
1971-03-08,348.500,31000,0.000,0.000,0.000
1971-03-09,349.000,37800,0.000,0.000,0.000
1971-03-10,348.750,19100,0.000,0.000,0.000
1971-03-11,347.750,38300,0.000,0.000,0.000
1971-03-12,354.000,32600,0.000,0.000,0.000
1971-03-15,363.500,33500,0.000,0.000,0.000
1971-03-16,362.500,43500,0.000,0.000,0.000
1971-03-17,363.500,29200,0.000,0.000,0.000
1971-03-18,361.000,24300,0.000,0.000,0.000
1971-03-19,360.630,35600,0.000,0.000,0.000
1971-03-22,358.500,25400,0.000,0.000,0.000
1971-03-23,355.750,28400,0.000,0.000,0.000
1971-03-24,355.000,23100,0.000,0.000,0.000
1971-03-25,356.000,25300,0.000,0.000,0.000
1971-03-26,358.000,18500,0.000,0.000,0.000
1971-03-30,357.000,13700,0.000,0.000,0.000
1971-03-31,357.500,14600,0.000,0.000,0.000
1971-04-01,356.000,15600,0.000,0.000,0.000
1971-04-02,358.000,13700,0.000,0.000,0.000
1971-04-05,360.750,21100,0.000,0.000,0.000
1971-04-06,361.130,40300,0.000,0.000,0.000
1971-04-07,361.000,32200,0.000,0.000,0.000
1971-04-08,356.750,38900,0.000,0.000,0.000
1971-04-09,356.750,0,0.000,0.000,0.000
1971-04-12,357.000,24100,0.000,0.000,0.000
1971-04-13,358.000,40800,0.000,0.000,0.000
1971-04-14,358.750,25100,0.000,0.000,0.000
1971-04-15,356.250,43400,0.000,0.000,0.000
1971-04-16,352.000,239200,0.000,0.000,0.000
1971-04-19,354.000,20300,0.000,0.000,0.000
1971-04-20,356.000,30900,0.000,0.000,0.000
1971-04-21,353.000,27800,0.000,0.000,0.000
1971-04-22,352.000,55600,0.000,0.000,0.000
1971-04-23,355.000,31300,0.000,0.000,0.000
1971-04-26,356.000,26900,0.000,0.000,0.000
1971-04-27,358.000,18900,0.000,0.000,0.000
1971-04-28,361.250,26400,0.000,0.000,0.000
1971-04-29,362.000,37400,0.000,0.000,0.000
1971-04-30,357.750,19100,0.000,0.000,0.000
1971-05-03,353.250,31500,0.000,0.000,0.000
1971-05-04,353.500,17200,0.000,0.000,0.000
1971-05-05,353.000,36700,0.000,0.000,0.000
1971-05-06,351.750,25500,0.000,0.000,0.000
1971-05-07,347.000,41200,0.000,0.000,0.000
1971-05-10,344.750,35400,0.000,0.000,0.000
1971-05-11,342.250,40100,0.000,0.000,0.000
1971-05-12,342.500,30000,0.000,0.000,0.000
1971-05-13,340.250,31000,0.000,0.000,0.000
1971-05-14,335.500,34500,0.000,0.000,0.000
1971-05-17,334.000,34400,0.000,0.000,0.000
1971-05-18,338.000,23100,0.000,0.000,0.000
1971-05-19,342.000,21900,0.000,0.000,0.000
1971-05-20,348.000,33700,0.000,0.000,0.000
1971-05-21,344.000,20200,0.000,0.000,0.000
1971-05-24,341.000,15000,0.000,0.000,0.000
1971-05-25,337.000,36600,0.000,0.000,0.000
1971-05-26,337.250,26900,0.000,0.000,0.000
1971-05-27,334.000,26800,0.000,0.000,0.000
1971-05-28,327.000,81200,0.000,0.000,0.000
1971-05-31,327.000,0,0.000,0.000,0.000
1971-06-01,328.750,36400,0.000,0.000,0.000
1971-06-02,326.500,39400,0.000,0.000,0.000
1971-06-03,321.250,126100,0.000,0.000,0.000
1971-06-04,324.250,44600,0.000,0.000,0.000
1971-06-07,317.750,50300,0.000,0.000,0.000
1971-06-08,312.500,58400,0.000,0.000,0.000
1971-06-09,318.250,121800,0.000,0.000,0.000
1971-06-10,321.500,58900,0.000,0.000,0.000
1971-06-11,324.500,30100,0.000,0.000,0.000
1971-06-14,318.625,45600,0.000,0.000,0.000
1971-06-15,321.500,35300,0.000,0.000,0.000
1971-06-16,323.500,26800,0.000,0.000,0.000
1971-06-17,321.000,25900,0.000,0.000,0.000
1971-06-18,315.500,57200,0.000,0.000,0.000
1971-06-21,314.000,52500,0.000,0.000,0.000
1971-06-22,314.750,43400,0.000,0.000,0.000
1971-06-23,315.250,34400,0.000,0.000,0.000
1971-06-24,313.000,36500,0.000,0.000,0.000
1971-06-25,311.250,37700,0.000,0.000,0.000
1971-06-28,311.750,25100,0.000,0.000,0.000
1971-06-29,314.000,37900,0.000,0.000,0.000
1971-06-30,317.000,34000,0.000,0.000,0.000
1971-07-01,317.750,23700,0.000,0.000,0.000
1971-07-02,319.000,23400,0.000,0.000,0.000
1971-07-06,316.500,24200,0.000,0.000,0.000
1971-07-07,311.500,29300,0.000,0.000,0.000
1971-07-08,311.250,45400,0.000,0.000,0.000
1971-07-09,316.000,37200,0.000,0.000,0.000
1971-07-12,315.000,31500,0.000,0.000,0.000
1971-07-13,302.000,124700,0.000,0.000,0.000
1971-07-14,300.000,196100,0.000,0.000,0.000
1971-07-15,298.000,70000,0.000,0.000,0.000
1971-07-16,294.500,88200,0.000,0.000,0.000
1971-07-19,296.500,53800,0.000,0.000,0.000
1971-07-20,299.000,47900,0.000,0.000,0.000
1971-07-21,301.750,33300,0.000,0.000,0.000
1971-07-22,299.500,31800,0.000,0.000,0.000
1971-07-23,298.000,29300,0.000,0.000,0.000
1971-07-26,296.750,32700,0.000,0.000,0.000
1971-07-27,292.750,33400,0.000,0.000,0.000
1971-07-28,299.500,76700,0.000,0.000,0.000
1971-07-29,296.750,41900,0.000,0.000,0.000
1971-07-30,291.250,46700,0.000,0.000,0.000
1971-08-02,293.750,31100,0.000,0.000,0.000
1971-08-03,290.000,48900,0.000,0.000,0.000
1971-08-04,287.000,56300,0.000,0.000,0.000
1971-08-05,287.000,40700,0.000,0.000,0.000
1971-08-06,285.500,27900,0.000,0.000,0.000
1971-08-09,284.000,27400,0.000,0.000,0.000
1971-08-10,286.000,23500,0.000,0.000,0.000
1971-08-11,291.250,38000,0.000,0.000,0.000
1971-08-12,296.750,42900,0.000,0.000,0.000
1971-08-13,295.000,19500,0.000,0.000,0.000
1971-08-16,314.000,102900,0.000,0.000,0.000
1971-08-17,315.750,84100,0.000,0.000,0.000
1971-08-18,310.250,56300,0.000,0.000,0.000
1971-08-19,307.000,41700,0.000,0.000,0.000
1971-08-20,309.000,21500,0.000,0.000,0.000
1971-08-23,314.750,29000,0.000,0.000,0.000
1971-08-24,318.250,33900,0.000,0.000,0.000
1971-08-25,314.750,25200,0.000,0.000,0.000
1971-08-26,314.000,20800,0.000,0.000,0.000
1971-08-27,315.500,22500,0.000,0.000,0.000
1971-08-30,310.130,22900,0.000,0.000,0.000
1971-08-31,304.000,34700,0.000,0.000,0.000
1971-09-01,301.500,32600,0.000,0.000,0.000
1971-09-02,299.500,29000,0.000,0.000,0.000
1971-09-03,307.750,33600,0.000,0.000,0.000
1971-09-07,310.000,37700,0.000,0.000,0.000
1971-09-08,310.500,21000,0.000,0.000,0.000
1971-09-09,306.375,24900,0.000,0.000,0.000
1971-09-10,305.250,18800,0.000,0.000,0.000
1971-09-13,300.000,28900,0.000,0.000,0.000
1971-09-14,299.750,25400,0.000,0.000,0.000
1971-09-15,303.000,20900,0.000,0.000,0.000
1971-09-16,301.000,46400,0.000,0.000,0.000
1971-09-17,300.750,35600,0.000,0.000,0.000
1971-09-20,304.000,31700,0.000,0.000,0.000
1971-09-21,305.500,25600,0.000,0.000,0.000
1971-09-22,307.750,42600,0.000,0.000,0.000
1971-09-23,305.000,35500,0.000,0.000,0.000
1971-09-24,304.750,38200,0.000,0.000,0.000
1971-09-27,303.875,34500,0.000,0.000,0.000
1971-09-28,304.250,28100,0.000,0.000,0.000
1971-09-29,302.750,22300,0.000,0.000,0.000
1971-09-30,303.750,27800,0.000,0.000,0.000
1971-10-01,306.000,33700,0.000,0.000,0.000
1971-10-04,306.500,31600,0.000,0.000,0.000
1971-10-05,307.750,43200,0.000,0.000,0.000
1971-10-06,309.000,49600,0.000,0.000,0.000
1971-10-07,308.500,56100,0.000,0.000,0.000
1971-10-08,304.750,40200,0.000,0.000,0.000
1971-10-11,305.750,14300,0.000,0.000,0.000
1971-10-12,315.130,72900,0.000,0.000,0.000
1971-10-13,309.250,40300,0.000,0.000,0.000
1971-10-14,307.750,25100,0.000,0.000,0.000
1971-10-15,308.750,23000,0.000,0.000,0.000
1971-10-18,306.250,22300,0.000,0.000,0.000
1971-10-19,309.000,29100,0.000,0.000,0.000
1971-10-20,305.000,35800,0.000,0.000,0.000
1971-10-21,304.000,32000,0.000,0.000,0.000
1971-10-22,301.630,27300,0.000,0.000,0.000
1971-10-25,302.000,16100,0.000,0.000,0.000
1971-10-26,299.000,33300,0.000,0.000,0.000
1971-10-27,297.000,32500,0.000,0.000,0.000
1971-10-28,298.250,33000,0.000,0.000,0.000
1971-10-29,300.500,40500,0.000,0.000,0.000
1971-11-01,292.380,24100,0.000,0.000,0.000
1971-11-02,295.500,39600,0.000,0.000,0.000
1971-11-03,303.000,43800,0.000,0.000,0.000
1971-11-04,300.250,48900,0.000,0.000,0.000
1971-11-05,300.000,28900,0.000,0.000,0.000
1971-11-08,299.250,16400,0.000,0.000,0.000
1971-11-09,299.000,22400,0.000,0.000,0.000
1971-11-10,297.250,20800,0.000,0.000,0.000
1971-11-11,292.250,56800,0.000,0.000,0.000
1971-11-12,294.250,34800,0.000,0.000,0.000
1971-11-15,294.250,20700,0.000,0.000,0.000
1971-11-16,302.000,44600,0.000,0.000,0.000
1971-11-17,301.000,45000,0.000,0.000,0.000
1971-11-18,294.750,27900,0.000,0.000,0.000
1971-11-19,293.500,17600,0.000,0.000,0.000
1971-11-22,291.750,21600,0.000,0.000,0.000
1971-11-23,290.500,30300,0.000,0.000,0.000
1971-11-24,291.750,22700,0.000,0.000,0.000
1971-11-26,298.750,16200,0.000,0.000,0.000
1971-11-29,302.250,49100,0.000,0.000,0.000
1971-11-30,305.500,35500,0.000,0.000,0.000
1971-12-01,309.750,63200,0.000,0.000,0.000
1971-12-02,309.500,43200,0.000,0.000,0.000
1971-12-03,321.000,68200,0.000,0.000,0.000
1971-12-06,313.250,48800,0.000,0.000,0.000
1971-12-07,317.000,35900,0.000,0.000,0.000
1971-12-08,313.500,33300,0.000,0.000,0.000
1971-12-09,317.500,25300,0.000,0.000,0.000
1971-12-10,324.500,57300,0.000,0.000,0.000
1971-12-13,324.250,40700,0.000,0.000,0.000
1971-12-14,320.000,30300,0.000,0.000,0.000
1971-12-15,327.125,34500,0.000,0.000,0.000
1971-12-16,339.000,70800,0.000,0.000,0.000
1971-12-17,339.000,44200,0.000,0.000,0.000
1971-12-20,341.500,71800,0.000,0.000,0.000
1971-12-21,346.000,40900,0.000,0.000,0.000
1971-12-22,341.250,26600,0.000,0.000,0.000
1971-12-23,336.000,36100,0.000,0.000,0.000
1971-12-24,336.000,0,0.000,0.000,0.000
1971-12-27,333.500,21900,0.000,0.000,0.000
1971-12-28,339.250,28800,0.000,0.000,0.000
1971-12-29,337.000,17800,0.000,0.000,0.000
1971-12-30,335.000,13000,0.000,0.000,0.000
1971-12-31,336.500,19200,0.000,0.000,0.000
1972-01-03,333.000,27200,0.000,0.000,0.000
1972-01-04,340.000,27700,0.000,0.000,0.000
1972-01-05,341.000,24600,0.000,0.000,0.000
1972-01-06,341.000,28900,0.000,0.000,0.000
1972-01-07,338.750,27100,0.000,0.000,0.000
1972-01-10,338.000,23100,0.000,0.000,0.000
1972-01-11,341.000,27200,0.000,0.000,0.000
1972-01-12,342.250,47400,0.000,0.000,0.000
1972-01-13,341.000,44900,0.000,0.000,0.000
1972-01-14,350.000,70500,0.000,0.000,0.000
1972-01-17,349.500,46500,0.000,0.000,0.000
1972-01-18,349.500,33900,0.000,0.000,0.000
1972-01-19,353.250,30600,0.000,0.000,0.000
1972-01-20,363.500,111900,0.000,0.000,0.000
1972-01-21,368.250,118000,0.000,0.000,0.000
1972-01-24,360.500,37600,0.000,0.000,0.000
1972-01-25,366.000,68200,0.000,0.000,0.000
1972-01-26,368.750,42500,0.000,0.000,0.000
1972-01-27,368.250,23900,0.000,0.000,0.000
1972-01-28,368.250,60700,0.000,0.000,0.000
1972-01-31,368.000,27600,0.000,0.000,0.000
1972-02-01,369.000,20300,0.000,0.000,0.000
